HTR-8/SVneo	CRL-3271		atcc	CellLine
HTZ17XP	CRL-1361		atcc	CellLine
HULEC-5a	CRL-3244		atcc	CellLine
HuNS1	CRL-8644		atcc	CellLine
HuT 102	TIB-162		atcc	CellLine
HuT 78	TIB-161		atcc	CellLine
HUV-EC-C	CRL-1730		atcc	CellLine
HX	CRL-12011		atcc	CellLine
I 2.1	CRL-2572		atcc	CellLine
I 9.2	CRL-2571		atcc	CellLine
IM-9	CCL-159		atcc	CellLine
IMR-32	CCL-127		atcc	CellLine
IMR-90	CCL-186		atcc	CellLine
intestine 407	CCL-6		atcc	CellLine
IOWA-1T	CRL-3292		atcc	CellLine
J.CaM1.6 (derivative mutant of Jurkat)	CRL-2063		atcc	CellLine
J.gamma1	CRL-2678		atcc	CellLine
J.gamma1.WT	CRL-2679		atcc	CellLine
J.RT3-T3.5	TIB-153		atcc	CellLine
J45.01	CRL-1990		atcc	CellLine
J82	HTB-1		atcc	CellLine
Ja Bos	CRL-1176		atcc	CellLine
Ja Coo	CRL-1294		atcc	CellLine
JAR	HTB-144		atcc	CellLine
Jay Sen	CRL-1215		atcc	CellLine
JEG-3	HTB-36		atcc	CellLine
JHC7	CRL-3267		atcc	CellLine
Jiyoye	CCL-87		atcc	CellLine
JM1	CRL-10423		atcc	CellLine
Jo Per	CRL-1332		atcc	CellLine
Jurkat, Clone E6-1	TIB-152		atcc	CellLine
K-562	CCL-243		atcc	CellLine
Kasumi-1	CRL-2724		atcc	CellLine
Kasumi-3	CRL-2725		atcc	CellLine
Kasumi-4	CRL-2726		atcc	CellLine
Kasumi-6	CRL-2775		atcc	CellLine
KATO III	HTB-103		atcc	CellLine
KB	CCL-17		atcc	CellLine
KEL FIB	CRL-1762		atcc	CellLine
KG-1	CRL-8031		atcc	CellLine
KG-1	CCL-246		atcc	CellLine
KG-1a	CCL-246.1		atcc	CellLine
KHOS-240S	CRL-1545		atcc	CellLine
KHOS-312H	CRL-1546		atcc	CellLine
KHOS/NP (R-970-5)	CRL-1544		atcc	CellLine
KLE	CRL-1622		atcc	CellLine
CRL-9856	CRL-9856		atcc	CellLine
KU812	CRL-2099		atcc	CellLine
KU812E	CRL-2100		atcc	CellLine
KU812F	CRL-2101		atcc	CellLine
L-132	CCL-5		atcc	CellLine
La Bel	CRL-1179		atcc	CellLine
Le Ana	CRL-1192		atcc	CellLine
Lei Cap	CRL-1098		atcc	CellLine
LL 24	CCL-151		atcc	CellLine
LL 29 (AnHa)	CCL-134		atcc	CellLine
LL 86 (LeSa)	CCL-190		atcc	CellLine
CCL-191	CCL-191		atcc	CellLine
LN-18	CRL-2610		atcc	CellLine
LN-229	CRL-2611		atcc	CellLine
Lo Ren	CRL-1130		atcc	CellLine
Lo Wen	CRL-1159		atcc	CellLine
Loucy	CRL-2629		atcc	CellLine
LoVo	CCL-229		atcc	CellLine
LS 174T	CL-188		atcc	CellLine
LS 180	CL-187		atcc	CellLine
LS1034	CRL-2158		atcc	CellLine
LS123	CCL-255		atcc	CellLine
LS411N	CRL-2159		atcc	CellLine
LS513	CRL-2134		atcc	CellLine
LTR228	HB-8502		atcc	CellLine
Lu Rob	CRL-1397		atcc	CellLine
Lu Vin	CRL-1144		atcc	CellLine
LUHMES	CRL-2927		atcc	CellLine
M059J	CRL-2366		atcc	CellLine
M059K	CRL-2365		atcc	CellLine
M4A4	CRL-2914		atcc	CellLine
M4A4 GFP	CRL-2915		atcc	CellLine
M4A4 LM3-2 GFP	CRL-2916		atcc	CellLine
M4A4 LM3-4 CL16 GFP	CRL-2917		atcc	CellLine
Ma San	CRL-1148		atcc	CellLine
Malme-3	HTB-102		atcc	CellLine
Malme-3M	HTB-64		atcc	CellLine
Mar Nol	CRL-1257		atcc	CellLine
Mar Ton	CRL-1252		atcc	CellLine
Mar Vin	CRL-1138		atcc	CellLine
May Roy	CRL-1250		atcc	CellLine
MB 157	CRL-7721		atcc	CellLine
MC-IXC	CRL-2270		atcc	CellLine
MC-SV-HUC T-2	CRL-9519		atcc	CellLine
CRL-8083	CRL-8083		atcc	CellLine
MC/CAR-Z2	CRL-8147		atcc	CellLine
MC116	CRL-1649		atcc	CellLine
MCF 10A	CRL-10317		atcc	CellLine
MCF 10F	CRL-10318		atcc	CellLine
MCF-10-2A	CRL-10781		atcc	CellLine
MCF-12A	CRL-10782		atcc	CellLine
MCF-12F	CRL-10783		atcc	CellLine
MCF7	HTB-22		atcc	CellLine
MD	CRL-9850		atcc	CellLine
MDA PCa 2b	CRL-2422		atcc	CellLine
MDA-kb2	CRL-2713		atcc	CellLine
MDA-MB-134-VI	HTB-23		atcc	CellLine
MDA-MB-157	HTB-24		atcc	CellLine
MDA-MB-175-VII	HTB-25		atcc	CellLine
MDA-MB-231	HTB-26		atcc	CellLine
MDA-MB-330	HTB-127		atcc	CellLine
MDA-MB-361	HTB-27		atcc	CellLine
MDA-MB-415	HTB-128		atcc	CellLine
MDA-MB-435S	HTB-129		atcc	CellLine
MDA-MB-436	HTB-130		atcc	CellLine
MDA-MB-453	HTB-131		atcc	CellLine
MDA-MB-468	HTB-132		atcc	CellLine
Me Jon	CRL-1288		atcc	CellLine
Me Mon	CRL-1342		atcc	CellLine
ME-180	HTB-33		atcc	CellLine
MEG-01	CRL-2021		atcc	CellLine
Mel Neg	CRL-1193		atcc	CellLine
MES-OV	CRL-3272		atcc	CellLine
MES-SA	CRL-1976		atcc	CellLine
MES-SA/MX2	CRL-2274		atcc	CellLine
MeT-5A	CRL-9444		atcc	CellLine
MeWo	HTB-65		atcc	CellLine
MG-63	CRL-1427		atcc	CellLine
MIA PaCa-2	CRL-1420		atcc	CellLine
MJ	CRL-8294		atcc	CellLine
MM.1R	CRL-2975		atcc	CellLine
MM.1S	CRL-2974		atcc	CellLine
MM15.Sp/Thy	CRL-6388		atcc	CellLine
MNNG/HOS Cl #5	CRL-1547		atcc	CellLine
Mo	CRL-8066		atcc	CellLine
Mo-B	CCL-245		atcc	CellLine
MOLT-3	CRL-1552		atcc	CellLine
MOLT-4	CRL-1582		atcc	CellLine
MP38	CRL-3296		atcc	CellLine
MP46	CRL-3298		atcc	CellLine
MP65	CRL-3299		atcc	CellLine
MRC-5	CCL-171		atcc	CellLine
MRC-9	CCL-212		atcc	CellLine
MS751	HTB-34		atcc	CellLine
MSTO-211H	CRL-2081		atcc	CellLine
MUG-Chor1	CRL-3219		atcc	CellLine
MV-4-11	CRL-9591		atcc	CellLine
N6/ADR	CRL-3274		atcc	CellLine
NALM6, clone G5	CRL-3273		atcc	CellLine
NAMALWA	CRL-1432		atcc	CellLine
NC-37	CCL-214		atcc	CellLine
NCCIT	CRL-2073		atcc	CellLine
NCI-BL1184	CRL-5949		atcc	CellLine
NCI-BL128	CRL-5947		atcc	CellLine
NCI-BL1339	CRL-5950		atcc	CellLine
NCI-BL1395	CRL-5957		atcc	CellLine
NCI-BL1437	CRL-5958		atcc	CellLine
NCI-BL1450	CRL-5951		atcc	CellLine
NCI-BL1514	CRL-5952		atcc	CellLine
NCI-BL1607	CRL-5953		atcc	CellLine
NCI-BL1672	CRL-5959		atcc	CellLine
NCI-BL1770	CRL-5960		atcc	CellLine
NCI-BL2009	CRL-5961		atcc	CellLine
NCI-BL2028	CRL-5962		atcc	CellLine
NCI-BL2052	CRL-5963		atcc	CellLine
NCI-BL2087	CRL-5965		atcc	CellLine
NCI-BL209	CRL-5948		atcc	CellLine
NCI-BL2107	CRL-5966		atcc	CellLine
NCI-BL2122	CRL-5967		atcc	CellLine
NCI-BL2126	CCL-256.1		atcc	CellLine
NCI-BL2141	CRL-5955		atcc	CellLine
NCI-BL2171	CRL-5969		atcc	CellLine
NCI-BL2195	CRL-5956		atcc	CellLine
NCI-BL2347	CRL-5970		atcc	CellLine
NCI-H1048	CRL-5853		atcc	CellLine
NCI-H1092	CRL-5855		atcc	CellLine
NCI-H1105	CRL-5856		atcc	CellLine
NCI-H1155	CRL-5818		atcc	CellLine
NCI-H1184	CRL-5858		atcc	CellLine
NCI-H128	HTB-120		atcc	CellLine
NCI-H1299	CRL-5803		atcc	CellLine
NCI-H1341	CRL-5864		atcc	CellLine
NCI-H1355	CRL-5865		atcc	CellLine
NCI-H1373	CRL-5866		atcc	CellLine
NCI-H1385	CRL-5867		atcc	CellLine
NCI-H1395	CRL-5868		atcc	CellLine
NCI-H1404	CRL-5819		atcc	CellLine
NCI-H1417	CRL-5869		atcc	CellLine
NCI-H1435	CRL-5870		atcc	CellLine
NCI-H1436	CRL-5871		atcc	CellLine
NCI-H1437	CRL-5872		atcc	CellLine
NCI-H146	HTB-173		atcc	CellLine
NCI-H1522	CRL-5874_FL		atcc	CellLine
NCI-H1563	CRL-5875		atcc	CellLine
NCI-H1568	CRL-5876		atcc	CellLine
NCI-H1573	CRL-5877		atcc	CellLine
NCI-H1581	CRL-5878		atcc	CellLine
NCI-H1618	CRL-5879		atcc	CellLine
NCI-H1623	CRL-5881		atcc	CellLine
NCI-H1648	CRL-5882		atcc	CellLine
NCI-H1650	CRL-5883		atcc	CellLine
NCI-H1651	CRL-5884		atcc	CellLine
NCI-H1666	CRL-5885		atcc	CellLine
NCI-H1672	CRL-5886		atcc	CellLine
NCI-H1688	CCL-257		atcc	CellLine
NCI-H1693	CRL-5887		atcc	CellLine
NCI-H1694	CRL-5888		atcc	CellLine
NCI-H1703	CRL-5889		atcc	CellLine
NCI-H1734	CRL-5891		atcc	CellLine
NCI-H1755	CRL-5892		atcc	CellLine
NCI-H1770	CRL-5893		atcc	CellLine
NCI-H1781	CRL-5894		atcc	CellLine
NCI-H1792	CRL-5895		atcc	CellLine
NCI-H1793	CRL-5896		atcc	CellLine
NCI-H1819	CRL-5897		atcc	CellLine
NCI-H1836	CRL-5898		atcc	CellLine
NCI-H1838	CRL-5899		atcc	CellLine
NCI-H1869	CRL-5900		atcc	CellLine
NCI-H187	CRL-5804		atcc	CellLine
NCI-H1876	CRL-5902		atcc	CellLine
NCI-H1882	CRL-5903		atcc	CellLine
NCI-H1915	CRL-5904		atcc	CellLine
NCI-H1930	CRL-5906		atcc	CellLine
NCI-H1944	CRL-5907		atcc	CellLine
NCI-H196	CRL-5823		atcc	CellLine
NCI-H1963	CRL-5982		atcc	CellLine
NCI-H1975	CRL-5908		atcc	CellLine
NCI-H1993	CRL-5909		atcc	CellLine
NCI-H2009	CRL-5911		atcc	CellLine
NCI-H2023	CRL-5912		atcc	CellLine
NCI-H2029	CRL-5913		atcc	CellLine
NCI-H2030	CRL-5914		atcc	CellLine
NCI-H2052	CRL-5915		atcc	CellLine
NCI-H2066	CRL-5917		atcc	CellLine
NCI-H2073	CRL-5918		atcc	CellLine
NCI-H2081	CRL-5920		atcc	CellLine
NCI-H2085	CRL-5921		atcc	CellLine
NCI-H2087	CRL-5922		atcc	CellLine
NCI-H209	HTB-172		atcc	CellLine
NCI-H2106	CRL-5923		atcc	CellLine
NCI-H2107	CRL-5983_FL		atcc	CellLine
NCI-H2108	CRL-5984		atcc	CellLine
NCI-H211	CRL-5824		atcc	CellLine
NCI-H2110	CRL-5924		atcc	CellLine
NCI-H2122	CRL-5985		atcc	CellLine
NCI-H2126	CCL-256		atcc	CellLine
NCI-H2135	CRL-5926		atcc	CellLine
NCI-H2141	CRL-5927		atcc	CellLine
NCI-H2170	CRL-5928		atcc	CellLine
NCI-H2171	CRL-5929		atcc	CellLine
NCI-H2172	CRL-5930		atcc	CellLine
NCI-H2195	CRL-5931		atcc	CellLine
NCI-H2196	CRL-5932		atcc	CellLine
NCI-H2198	CRL-5933		atcc	CellLine
NCI-H220	CRL-5825		atcc	CellLine
NCI-H2227	CRL-5934		atcc	CellLine
NCI-H2228	CRL-5935		atcc	CellLine
NCI-H226	CRL-5826		atcc	CellLine
NCI-H2286	CRL-5938		atcc	CellLine
NCI-H2291	CRL-5939		atcc	CellLine
NCI-H23	CRL-5800		atcc	CellLine
NCI-H2330	CRL-5940		atcc	CellLine
NCI-H2342	CRL-5941		atcc	CellLine
NCI-H2347	CRL-5942		atcc	CellLine
NCI-H2405	CRL-5944		atcc	CellLine
NCI-H2444	CRL-5945		atcc	CellLine
NCI-H2452	CRL-5946		atcc	CellLine
NCI-H250	CRL-5828		atcc	CellLine
NCI-H28	CRL-5820		atcc	CellLine
NCI-H292	CRL-1848		atcc	CellLine
NCI-H295R	CRL-2128		atcc	CellLine
NCI-H345	HTB-180		atcc	CellLine
NCI-H358	CRL-5807		atcc	CellLine
NCI-H378	CRL-5808		atcc	CellLine
NCI-H441	HTB-174		atcc	CellLine
NCI-H446	HTB-171		atcc	CellLine
NCI-H460	HTB-177		atcc	CellLine
NCI-H498	CCL-254		atcc	CellLine
NCI-H508	CCL-253		atcc	CellLine
NCI-H510A	HTB-184		atcc	CellLine
NCI-H520	HTB-182		atcc	CellLine
NCI-H522	CRL-5810		atcc	CellLine
NCI-H524	CRL-5831		atcc	CellLine
NCI-H526	CRL-5811		atcc	CellLine
NCI-H596	HTB-178		atcc	CellLine
NCI-H64	CRL-5976		atcc	CellLine
NCI-H647	CRL-5834		atcc	CellLine
NCI-H650	CRL-5835		atcc	CellLine
NCI-H660	CRL-5813		atcc	CellLine
NCI-H661	HTB-183		atcc	CellLine
NCI-H676B	HTB-179		atcc	CellLine
NCI-H69	HTB-119		atcc	CellLine
NCI-H711	CRL-5836_FL		atcc	CellLine
NCI-H716	CCL-251		atcc	CellLine
NCI-H719	CRL-5837		atcc	CellLine
NCI-H720	CRL-5838		atcc	CellLine
NCI-H727	CRL-5815		atcc	CellLine
NCI-H735	CRL-5978		atcc	CellLine
NCI-H740	CRL-5840		atcc	CellLine
NCI-H747	CCL-252		atcc	CellLine
NCI-H748	CRL-5841_FL		atcc	CellLine
NCI-H774	CRL-5842		atcc	CellLine
NCI-H810	CRL-5816		atcc	CellLine
NCI-H82	HTB-175		atcc	CellLine
NCI-H820	HTB-181		atcc	CellLine
NCI-H835	CRL-5843		atcc	CellLine
NCI-H838	CRL-5844		atcc	CellLine
NCI-H841	CRL-5845		atcc	CellLine
NCI-H847	CRL-5846		atcc	CellLine
NCI-H865	CRL-5849		atcc	CellLine
NCI-H889	CRL-5817		atcc	CellLine
NCI-H920	CRL-5850		atcc	CellLine
NCI-H929	CRL-9068		atcc	CellLine
NCI-N87	CRL-5822		atcc	CellLine
Neo Jurkat	CRL-2898		atcc	CellLine
NIH:OVCAR-3	HTB-161		atcc	CellLine
NK-92	CRL-2407		atcc	CellLine
NK-92MI	CRL-2408		atcc	CellLine
NL20	CRL-2503		atcc	CellLine
NL20-TA	CRL-2504		atcc	CellLine
NM2C5	CRL-2918		atcc	CellLine
NM2C5 GFP	CRL-2919		atcc	CellLine
No Per	CRL-1327		atcc	CellLine
NTERA-2 cl.D1	CRL-1973		atcc	CellLine
NU-DUL-1	CRL-2969		atcc	CellLine
OAT1 HEK 293T/17	CRL-11268G-1		atcc	CellLine
Or De	CRL-1366		atcc	CellLine
Os Te	CRL-1262		atcc	CellLine
OV-90	CRL-11732		atcc	CellLine
P116	CRL-2676		atcc	CellLine
P3HR-1	HTB-62		atcc	CellLine
Pa Kel-1	CRL-1341		atcc	CellLine
Pa Kel-2	CRL-1344		atcc	CellLine
PA-1	CRL-1572		atcc	CellLine
Panc 02.03	CRL-2553		atcc	CellLine
Panc 02.13	CRL-2554		atcc	CellLine
Panc 03.27	CRL-2549		atcc	CellLine
Panc 04.03	CRL-2555		atcc	CellLine
Panc 05.04	CRL-2557		atcc	CellLine
Panc 08.13	CRL-2551		atcc	CellLine
Panc 10.05	CRL-2547		atcc	CellLine
PANC-1	CRL-1469		atcc	CellLine
PC-3	CRL-1435		atcc	CellLine
PEAKrapid	CRL-2828		atcc	CellLine
Per Sel	CRL-1107		atcc	CellLine
Pfeiffer	CRL-2632		atcc	CellLine
PFSK-1	CRL-2060		atcc	CellLine
PHM1-41	CRL-3046		atcc	CellLine
Phoenix-AMPHO	CRL-3213		atcc	CellLine
Phoenix-ECO	CRL-3214		atcc	CellLine
Phoenix-GP	CRL-3215		atcc	CellLine
PL45	CRL-2558		atcc	CellLine
PLC/PRF/5	CRL-8024		atcc	CellLine
PMC2	CRL-9852		atcc	CellLine
ProPak-A.52 Clone #52	CRL-12479		atcc	CellLine
ProPak-X.36	CRL-12007		atcc	CellLine
ProPakA.6	CRL-12006		atcc	CellLine
CRL-3211	CRL-3211		atcc	CellLine
PWR-1E	CRL-11611		atcc	CellLine
PZ-HPV-7	CRL-2221		atcc	CellLine
Ra Bot	CRL-1265		atcc	CellLine
Ra Lot	CRL-1289		atcc	CellLine
Raji	CCL-86		atcc	CellLine
Ramos (RA 1)	CRL-1596		atcc	CellLine
Ramos.2G6.4C10	CRL-1923		atcc	CellLine
Ran De	CRL-1287		atcc	CellLine
Ray Hot	CRL-1226		atcc	CellLine
RD	CCL-136		atcc	CellLine
RD-ES	HTB-166		atcc	CellLine
Reh	CRL-8286		atcc	CellLine
RKO	CRL-2577		atcc	CellLine
RKO-AS45-1	CRL-2579		atcc	CellLine
RKO-E6	CRL-2578		atcc	CellLine
RL	CRL-2261		atcc	CellLine
RL95-2	CRL-1671		atcc	CellLine
Ro Bon	CRL-1248		atcc	CellLine
Ro Dow	CRL-1337		atcc	CellLine
Ro Shi	CRL-1310		atcc	CellLine
Ro Vid	CRL-1308		atcc	CellLine
Ron Har	CRL-1131		atcc	CellLine
RPMI 1788	CCL-156		atcc	CellLine
RPMI 2650	CCL-30		atcc	CellLine
RPMI 6666	CCL-113		atcc	CellLine
RPMI 7666	CCL-114		atcc	CellLine
RPMI 8226	CCL-155		atcc	CellLine
RPMI-7951	HTB-66		atcc	CellLine
RS4;11	CRL-1873		atcc	CellLine
RSOI	CRL-1419		atcc	CellLine
RT4	HTB-2		atcc	CellLine
Ru Ra	CRL-1315		atcc	CellLine
RWPE-1	CRL-11609		atcc	CellLine
RWPE-2	CRL-11610		atcc	CellLine
RWPE2-W99	CRL-2853		atcc	CellLine
Sal Mat	CRL-1110		atcc	CellLine
HTB-85	HTB-85		atcc	CellLine
Sar Nis	CRL-1231		atcc	CellLine
SC	CRL-9855		atcc	CellLine
SC-1	CRL-8756		atcc	CellLine
CRL-1623	CRL-1623		atcc	CellLine
SCC-25	CRL-1628		atcc	CellLine
SCC-4	CRL-1624		atcc	CellLine
SCC-9	CRL-1629		atcc	CellLine
SH-4	CRL-7724		atcc	CellLine
SH-SY5Y	CRL-2266		atcc	CellLine
SHM-D33	CRL-1668		atcc	CellLine
SHP-77	CRL-2195		atcc	CellLine
SiHa	HTB-35		atcc	CellLine
SJCRH30	CRL-2061		atcc	CellLine
SJSA-1	CRL-2098		atcc	CellLine
SK-BR-3	HTB-30		atcc	CellLine
SK-CO-1	HTB-39		atcc	CellLine
SK-HEP-1	HTB-52		atcc	CellLine
SK-LMS-1	HTB-88		atcc	CellLine
SK-LU-1	HTB-57		atcc	CellLine
SK-MEL-1	HTB-67		atcc	CellLine
SK-MEL-2	HTB-68		atcc	CellLine
SK-MEL-24	HTB-71		atcc	CellLine
SK-MEL-28	HTB-72		atcc	CellLine
SK-MEL-3	HTB-69		atcc	CellLine
SK-MEL-31	HTB-73		atcc	CellLine
SK-MEL-5	HTB-70		atcc	CellLine
SK-MES-1	HTB-58		atcc	CellLine
SK-N-AS	CRL-2137		atcc	CellLine
SK-N-BE(2)	CRL-2271		atcc	CellLine
SK-N-DZ	CRL-2149		atcc	CellLine
SK-N-FI	CRL-2142		atcc	CellLine
SK-N-MC	HTB-10		atcc	CellLine
SK-N-SH	HTB-11		atcc	CellLine
SK-NEP-1	HTB-48		atcc	CellLine
SK-OV-3	HTB-77		atcc	CellLine
SK-PN-DW	CRL-2139		atcc	CellLine
SK-UT-1	HTB-114		atcc	CellLine
SK-UT-1B	HTB-115		atcc	CellLine
SKO-007	CRL-8033-1		atcc	CellLine
SKW 6.4	TIB-215		atcc	CellLine
sNF94.3	CRL-2886		atcc	CellLine
sNF96.2	CRL-2884		atcc	CellLine
SNU-1	CRL-5971		atcc	CellLine
SNU-16	CRL-5974		atcc	CellLine
SNU-182	CRL-2235		atcc	CellLine
SNU-387	CRL-2237		atcc	CellLine
SNU-398	CRL-2233		atcc	CellLine
SNU-423	CRL-2238		atcc	CellLine
SNU-449	CRL-2234		atcc	CellLine
SNU-475	CRL-2236		atcc	CellLine
SNU-5	CRL-5973		atcc	CellLine
SNU-C1	CRL-5972		atcc	CellLine
SNU-C2A	CCL-250.1		atcc	CellLine
SNU-C2B	CCL-250		atcc	CellLine
SR	CRL-2262		atcc	CellLine
ST486	CRL-1647		atcc	CellLine
SU-CCS-1	CRL-2971		atcc	CellLine
SU-DHL-1	CRL-2955		atcc	CellLine
SU-DHL-10	CRL-2963		atcc	CellLine
SU-DHL-16	CRL-2964		atcc	CellLine
SU-DHL-2	CRL-2956		atcc	CellLine
SU-DHL-4	CRL-2957		atcc	CellLine
SU-DHL-5	CRL-2958		atcc	CellLine
SU-DHL-8	CRL-2961		atcc	CellLine
SU.86.86	CRL-1837		atcc	CellLine
SUP-B15	CRL-1929		atcc	CellLine
SUP-T1	CRL-1942		atcc	CellLine
SV-HUC-1	CRL-9520		atcc	CellLine
CRL-8621	CRL-8621		atcc	CellLine
SW 1088	HTB-12		atcc	CellLine
SW 1271	CRL-2177		atcc	CellLine
SW 1353	HTB-94		atcc	CellLine
SW 156	CRL-2175		atcc	CellLine
SW 1783	HTB-13		atcc	CellLine
SW 1990	CRL-2172		atcc	CellLine
SW 626	HTB-78		atcc	CellLine
SW 684	HTB-91		atcc	CellLine
SW 780	CRL-2169		atcc	CellLine
SW 872	HTB-92		atcc	CellLine
SW 900	HTB-59		atcc	CellLine
SW 954	HTB-117		atcc	CellLine
SW 982	HTB-93		atcc	CellLine
SW-13	CCL-105		atcc	CellLine
SW1116	CCL-233		atcc	CellLine
SW1417	CCL-238		atcc	CellLine
SW1463	CCL-234		atcc	CellLine
SW403	CCL-230		atcc	CellLine
SW48	CCL-231		atcc	CellLine
SW480	CCL-228		atcc	CellLine
SW527	CRL-7940		atcc	CellLine
SW579	HTB-107		atcc	CellLine
SW620	CCL-227		atcc	CellLine
SW756	CRL-10302		atcc	CellLine
SW837	CCL-235		atcc	CellLine
SW948	CCL-237		atcc	CellLine
SW962	HTB-118		atcc	CellLine
T-47D	HTB-133		atcc	CellLine
T/G HA-VSMC	CRL-1999		atcc	CellLine
T1 (174 x CEM.T1)	CRL-1991		atcc	CellLine
T1-73	CRL-7943		atcc	CellLine
T2 (174 x CEM.T2)	CRL-1992		atcc	CellLine
T24	HTB-4		atcc	CellLine
T47D-KBluc	CRL-2865		atcc	CellLine
T84	CCL-248		atcc	CellLine
T98G	CRL-1690		atcc	CellLine
Tal Jo	CRL-1267		atcc	CellLine
TALL-104	CRL-11386		atcc	CellLine
Tau RD P301S FRET Biosensor	CRL-3275		atcc	CellLine
TCCSUP	HTB-5		atcc	CellLine
TE 115.T	CRL-7744		atcc	CellLine
TE 125.T	CRL-7945_FL		atcc	CellLine
TE 130.T	CRL-7746		atcc	CellLine
TE 159.T	CRL-7752		atcc	CellLine
TE 353.Sk	CRL-7761		atcc	CellLine
TE 354.T	CRL-7762		atcc	CellLine
TE 381.T	CRL-7763		atcc	CellLine
TE 441.T	CRL-7767		atcc	CellLine
TE 90.Sk	CRL-7739		atcc	CellLine
Tep Be	CRL-1336		atcc	CellLine
Tera-1	HTB-105		atcc	CellLine
Tera-2	HTB-106		atcc	CellLine
TF-1	CRL-2003		atcc	CellLine
TF-1.CN5a.1	CRL-2512		atcc	CellLine
TF-1a	CRL-2451		atcc	CellLine
THLE-2	CRL-2706		atcc	CellLine
THLE-3	CRL-11233		atcc	CellLine
TIB-202	TIB-202		atcc	CellLine
TK6	CRL-8015		atcc	CellLine
TO 166.M	CRL-7776		atcc	CellLine
TO 175.T	CRL-7779		atcc	CellLine
Toledo	CRL-2631		atcc	CellLine
TOV-112D	CRL-11731		atcc	CellLine
TOV-21G	CRL-11730		atcc	CellLine
Tu To	CRL-1298		atcc	CellLine
TUR	CRL-2367		atcc	CellLine
U-118 MG	HTB-15		atcc	CellLine
U-138 MG	HTB-16		atcc	CellLine
U-2 OS	HTB-96		atcc	CellLine
U-87 MG	HTB-14		atcc	CellLine
U-937	CRL-1593.2		atcc	CellLine
U-CH1	CRL-3217		atcc	CellLine
U-CH2	CRL-3218		atcc	CellLine
U266B1	TIB-196		atcc	CellLine
U937-DC-SIGN	CRL-3253		atcc	CellLine
UACC-1598	CRL-3128		atcc	CellLine
UACC-2087	CRL-3180		atcc	CellLine
UACC-2648	CRL-3121		atcc	CellLine
UACC-2727	CRL-3192		atcc	CellLine
UACC-3133	CRL-2988		atcc	CellLine
UACC-3199	CRL-2983		atcc	CellLine
UACC-462	CRL-2989		atcc	CellLine
UACC-732	CRL-3166		atcc	CellLine
UACC-812	CRL-1897		atcc	CellLine
UACC-893	CRL-1902		atcc	CellLine
UM-Chor1	CRL-3270		atcc	CellLine
UM-UC-3	CRL-1749		atcc	CellLine
UMC-11	CRL-5975		atcc	CellLine
UPCI:SCC090	CRL-3239		atcc	CellLine
UPCI:SCC152	CRL-3240		atcc	CellLine
UWB1.289	CRL-2945		atcc	CellLine
UWB1.289+BRCA1	CRL-2946		atcc	CellLine
VA-ES-BJ	CRL-2138		atcc	CellLine
VCaP	CRL-2876		atcc	CellLine
VK2/E6E7	CRL-2616		atcc	CellLine
CRL-3225	CRL-3225		atcc	CellLine
VMM15	CRL-3227		atcc	CellLine
VMM17	CRL-3228		atcc	CellLine
VMM18	CRL-3229		atcc	CellLine
VMM39	CRL-3230		atcc	CellLine
VMM425	CRL-3231		atcc	CellLine
VMM5A	CRL-3226		atcc	CellLine
VMM917	CRL-3232		atcc	CellLine
WERI-Rb-1	HTB-169		atcc	CellLine
WI-26 VA4	CCL-95.1		atcc	CellLine
WI-38	CCL-75		atcc	CellLine
WI-38 VA-13 subline 2RA	CCL-75.1		atcc	CellLine
WiDr	CCL-218		atcc	CellLine
WIL2-NS	CRL-8155		atcc	CellLine
WIL2-S	CRL-8885		atcc	CellLine
Win Mec	CRL-1172		atcc	CellLine
WISH	CCL-25		atcc	CellLine
WM-115	CRL-1675		atcc	CellLine
WM-266-4	CRL-1676		atcc	CellLine
Wo Fel	CRL-1273		atcc	CellLine
Wo Jo	CRL-1247		atcc	CellLine
WPE-int	CRL-2888		atcc	CellLine
WPE-stem	CRL-2887		atcc	CellLine
WPE1-NA22	CRL-2849		atcc	CellLine
WPE1-NB11	CRL-2851		atcc	CellLine
WPE1-NB14	CRL-2850		atcc	CellLine
WPE1-NB26	CRL-2852		atcc	CellLine
WPE1-NB26-64	CRL-2889		atcc	CellLine
WPE1-NB26-65	CRL-2890		atcc	CellLine
WPMY-1	CRL-2854		atcc	CellLine
WRL 68	CL-48		atcc	CellLine
WS1	CRL-1502		atcc	CellLine
WSS-1	CRL-2029		atcc	CellLine
WT 9-12	CRL-2833		atcc	CellLine
WT 9-7	CRL-2830		atcc	CellLine
XP17BE	CRL-1360		atcc	CellLine
Y79	HTB-18		atcc	CellLine
ZR-75-1	CRL-1500		atcc	CellLine
ZR-75-30	CRL-1504		atcc	CellLine
